Date,EURUSD=X,GLD,QQQ,SPY,TLT
2005-06-01,1.2196015119552612,41.529998779296875,38.38999938964844,120.5,95.80999755859375
2005-06-02,1.2266929149627686,42.099998474121094,38.65999984741211,120.76000213623047,96.04000091552734
2005-06-03,1.223002314567566,42.16999816894531,38.099998474121094,120.1500015258789,95.25
2005-06-06,1.2260010242462158,42.47999954223633,38.11000061035156,120.04000091552734,95.75
2005-06-07,1.2278977632522583,42.380001068115234,37.790000915527344,120.12999725341797,96.51000213623047
2005-06-08,1.2237954139709473,42.34000015258789,37.709999084472656,119.91000366210938,96.05000305175781
2005-06-09,1.2227928638458252,42.27000045776367,37.95000076293945,120.4800033569336,95.97000122070312
2005-06-10,1.2136952877044678,42.619998931884766,37.54999923706055,120.19999694824219,94.88999938964844
2005-06-13,1.211798071861267,42.779998779296875,37.72999954223633,120.58000183105469,94.31999969482422
2005-06-14,1.202602505683899,42.599998474121094,37.58000183105469,120.86000061035156,93.69999694824219
2005-06-15,1.2121946811676025,42.7400016784668,37.70000076293945,121.08999633789062,93.87000274658203
2005-06-16,1.2099066972732544,43.459999084472656,37.900001525878906,121.4000015258789,94.33999633789062
2005-06-17,1.2278977632522583,43.630001068115234,37.869998931884766,121.36000061035156,94.33000183105469
2005-06-20,1.2151997089385986,43.65999984741211,37.869998931884766,121.4000015258789,94.16999816894531
2005-06-21,1.2174040079116821,43.810001373291016,37.849998474121094,121.47000122070312,94.86000061035156
2005-06-22,1.212106466293335,43.720001220703125,37.810001373291016,121.56999969482422,96.01000213623047
2005-06-23,1.2029062509536743,44.02000045776367,37.38999938964844,119.86000061035156,95.91000366210938
2005-06-24,1.2098042964935303,43.900001525878906,36.970001220703125,118.9800033569336,96.38999938964844
2005-06-27,1.2163970470428467,43.90999984741211,36.79999923706055,119.1500015258789,96.6500015258789
2005-06-28,1.2073066234588623,43.45000076293945,37.150001525878906,120.1500015258789,95.98999786376953
2005-06-29,1.207802414894104,43.630001068115234,37.06999969482422,119.83000183105469,95.83999633789062
2005-06-30,1.2091021537780762,43.439998626708984,36.779998779296875,119.18000030517578,96.69999694824219
2005-07-01,1.193602204322815,42.70000076293945,36.72999954223633,119.52999877929688,95.19999694824219
2005-07-05,1.1931037902832031,42.279998779296875,37.11000061035156,120.48999786376953,94.30000305175781
2005-07-06,1.1929045915603638,42.25,36.93000030517578,119.4800033569336,94.81999969482422
2005-07-07,1.1945005655288696,42.36000061035156,37.060001373291016,119.94999694824219,95.0199966430664
2005-07-08,1.1981070041656494,42.2599983215332,37.77000045776367,121.31999969482422,94.62999725341797
2005-07-11,1.20689857006073,42.540000915527344,38.119998931884766,121.94000244140625,94.62999725341797
2005-07-12,1.223002314567566,42.63999938964844,38.29999923706055,122.26000213623047,94.0999984741211
2005-07-13,1.208006739616394,42.349998474121094,38.38999938964844,122.43000030517578,93.95999908447266
2005-07-14,1.2093945741653442,41.900001525878906,38.77000045776367,122.91000366210938,93.72000122070312
2005-07-15,1.204601526260376,42.04999923706055,38.88999938964844,122.83999633789062,93.97000122070312
2005-07-18,1.2056035995483398,42.0099983215332,38.72999954223633,122.3499984741211,93.2699966430664
2005-07-19,1.2029930353164673,41.88999938964844,39.18000030517578,123.0199966430664,93.5999984741211
2005-07-20,1.2158055305480957,42.20000076293945,39.459999084472656,123.44000244140625,94.11000061035156
2005-07-21,1.2161011695861816,42.459999084472656,39.470001220703125,122.72000122070312,92.83000183105469
2005-07-22,1.2060980796813965,42.45000076293945,39.41999816894531,123.54000091552734,93.55000305175781
2005-07-25,1.2065054178237915,42.5099983215332,39.27000045776367,123.19000244140625,93.20999908447266
2005-07-26,1.2017064094543457,42.25,39.41999816894531,123.33999633789062,93.36000061035156
2005-07-27,1.2066947221755981,42.439998626708984,39.720001220703125,123.79000091552734,93.20999908447266
2005-07-28,1.213194727897644,42.75,39.90999984741211,124.56999969482422,94.04000091552734
2005-07-29,1.2124004364013672,42.81999969482422,39.58000183105469,123.73999786376953,93.11000061035156
2005-08-01,1.218397855758667,43.130001068115234,39.650001525878906,123.6500015258789,92.41999816894531
2005-08-02,1.219393253326416,43.13999938964844,40.08000183105469,124.38999938964844,92.12000274658203
2005-08-03,1.23350191116333,43.529998779296875,40.060001373291016,124.72000122070312,92.56999969482422
2005-08-04,1.2384973764419556,43.68000030517578,39.66999816894531,123.72000122070312,92.37999725341797
2005-08-05,1.2365983724594116,43.599998474121094,39.47999954223633,122.87999725341797,91.66000366210938
2005-08-08,1.235101580619812,43.349998474121094,39.189998626708984,122.6500015258789,91.48999786376953
2005-08-09,1.2378076314926147,43.34000015258789,39.45000076293945,123.38999938964844,91.83000183105469
2005-08-10,1.2386049032211304,43.650001525878906,39.11000061035156,123.33000183105469,91.7300033569336
2005-08-11,1.247302770614624,44.45000076293945,39.43000030517578,123.81999969482422,92.37000274658203
2005-08-12,1.2444931268692017,44.4900016784668,39.209999084472656,123.05999755859375,93.30999755859375
2005-08-15,1.2371032238006592,44.130001068115234,39.45000076293945,123.81999969482422,93.06999969482422
2005-08-16,1.234994888305664,44.54999923706055,38.810001373291016,122.20999908447266,93.72000122070312
2005-08-17,1.2278074026107788,43.90999984741211,39.040000915527344,122.19999694824219,93.0999984741211
2005-08-18,1.218397855758667,43.83000183105469,38.84000015258789,122.19000244140625,93.79000091552734
2005-08-19,1.2154951095581055,43.599998474121094,38.81999969482422,122.47000122070312,93.77999877929688
2005-08-22,1.223406195640564,43.70000076293945,38.84000015258789,122.47000122070312,93.68000030517578
2005-08-23,1.2234959602355957,43.7599983215332,38.72999954223633,122.23999786376953,94.11000061035156
2005-08-24,1.227400541305542,43.59000015258789,38.5,121.1500015258789,94.19999694824219
2005-08-25,1.230193853378296,43.72999954223633,38.59000015258789,121.58999633789062,94.5
2005-08-26,1.2294074296951294,43.61000061035156,38.459999084472656,120.76000213623047,94.47000122070312
2005-08-29,1.2234959602355957,43.56999969482422,38.7599983215332,121.69000244140625,94.58999633789062
2005-08-30,1.2218068838119507,43.0099983215332,38.619998931884766,121.05000305175781,95.19000244140625
2005-08-31,1.234095573425293,43.400001525878906,38.97999954223633,122.58000183105469,95.98999786376953
2005-09-01,1.2490007877349854,44.220001220703125,38.91999816894531,122.48999786376953,95.08000183105469
2005-09-02,1.2533055543899536,44.25,38.77000045776367,122.2699966430664,95.16000366210938
2005-09-06,1.245795488357544,44.27000045776367,39.34000015258789,123.69999694824219,94.48999786376953
2005-09-07,1.2416036128997803,44.33000183105469,39.40999984741211,123.91000366210938,93.5999984741211
2005-09-08,1.2394031286239624,44.599998474121094,39.400001525878906,123.5,93.69999694824219
2005-09-09,1.2410951852798462,44.84000015258789,39.619998931884766,124.5999984741211,94.0
2005-09-12,1.2291052341461182,44.88999938964844,39.72999954223633,124.3499984741211,93.3499984741211
2005-09-13,1.2280033826828003,44.560001373291016,39.630001068115234,123.66000366210938,93.83999633789062
2005-09-14,1.2278977632522583,44.959999084472656,39.18000030517578,123.20999908447266,93.4800033569336
2005-09-15,1.2236007452011108,45.41999816894531,39.15999984741211,123.1500015258789,92.70999908447266
2005-09-16,1.223900318145752,45.81999969482422,39.400001525878906,123.5,92.0999984741211
2005-09-19,1.2139016389846802,46.25,39.09000015258789,123.08999633789062,92.30000305175781
2005-09-20,1.2119008302688599,46.22999954223633,38.93000030517578,122.05000305175781,92.54000091552734
2005-09-22,1.2154065370559692,46.36000061035156,38.63999938964844,121.33999633789062,93.30999755859375
2005-09-23,1.2040939331054688,46.279998779296875,38.75,121.44000244140625,92.61000061035156
2005-09-26,1.2073066234588623,46.56999969482422,38.7599983215332,121.58000183105469,92.19000244140625
2005-09-27,1.2018941640853882,46.25,38.66999816894531,121.55000305175781,92.31999969482422
2005-09-28,1.2061998844146729,46.79999923706055,38.68000030517578,121.66999816894531,92.94000244140625
2005-09-29,1.2020964622497559,47.099998474121094,39.20000076293945,122.66000366210938,92.5199966430664
2005-09-30,1.2028049230575562,46.70000076293945,39.459999084472656,123.04000091552734,92.19999694824219
2005-10-03,1.1912987232208252,46.41999816894531,39.560001373291016,122.5999984741211,91.12000274658203
2005-10-04,1.1918951272964478,46.45000076293945,39.29999923706055,121.22000122070312,91.41999816894531
2005-10-05,1.2012012004852295,46.36000061035156,38.7599983215332,119.62999725341797,91.81999969482422
2005-10-06,1.2171964645385742,47.209999084472656,38.25,119.19999694824219,91.47000122070312
2005-10-07,1.213003396987915,47.36000061035156,38.34000015258789,119.61000061035156,91.83999633789062
2005-10-10,1.2049063444137573,47.369998931884766,38.130001068115234,118.5999984741211,91.77999877929688
2005-10-11,1.1984946727752686,47.38999938964844,37.939998626708984,118.43000030517578,91.58999633789062
2005-10-12,1.2028049230575562,46.849998474121094,37.4900016784668,117.5,90.69999694824219
2005-10-13,1.2018941640853882,47.02000045776367,37.779998779296875,117.43000030517578,90.37000274658203
2005-10-14,1.2077003717422485,46.79999923706055,38.060001373291016,118.66999816894531,90.2300033569336
2005-10-17,1.20110023021698,47.2599983215332,38.18000030517578,119.11000061035156,90.20999908447266
2005-10-18,1.195500135421753,47.0,37.90999984741211,117.81999969482422,90.30999755859375
2005-10-19,1.1974040269851685,46.34000015258789,38.66999816894531,119.77999877929688,90.3499984741211
2005-10-20,1.2017930746078491,45.97999954223633,38.310001373291016,117.66999816894531,90.58999633789062
2005-10-21,1.1954001188278198,46.52000045776367,38.54999923706055,118.12999725341797,91.43000030517578
2005-10-24,1.197604775428772,46.38999938964844,39.15999984741211,119.95999908447266,90.72000122070312
2005-10-25,1.2111963033676147,47.060001373291016,39.0099983215332,119.72000122070312,89.94000244140625
2005-10-26,1.2063016891479492,46.93000030517578,38.810001373291016,119.37000274658203,89.27999877929688
2005-10-27,1.2142995595932007,47.18000030517578,38.029998779296875,118.0999984741211,89.5999984741211
2005-10-28,1.2071025371551514,47.220001220703125,38.31999969482422,119.80000305175781,89.61000061035156
2005-10-31,1.1988970041275024,46.400001525878906,38.869998931884766,120.12999725341797,89.77999877929688
2005-11-01,1.2023999691009521,45.72999954223633,38.84000015258789,120.48999786376953,89.27999877929688
2005-11-02,1.206752896308899,46.130001068115234,39.349998474121094,121.75,88.86000061035156
2005-11-03,1.1952000856399536,45.959999084472656,39.939998626708984,122.2699966430664,88.26000213623047
2005-11-04,1.1813069581985474,45.5099983215332,40.08000183105469,122.11000061035156,88.12000274658203
2005-11-07,1.1793009042739868,45.77000045776367,40.130001068115234,122.2300033569336,88.41999816894531
2005-11-08,1.1768028736114502,45.90999984741211,40.13999938964844,122.2300033569336,89.27999877929688
2005-11-09,1.1778008937835693,46.560001373291016,40.15999984741211,122.38999938964844,88.36000061035156
2005-11-10,1.1675559282302856,46.47999954223633,40.599998474121094,123.33999633789062,89.44000244140625
2005-11-11,1.1735023260116577,46.79999923706055,40.709999084472656,123.76000213623047,89.48999786376953
2005-11-14,1.1691941022872925,46.619998931884766,40.709999084472656,123.69000244140625,88.81999969482422
2005-11-15,1.1731994152069092,46.65999984741211,40.52000045776367,123.23999786376953,89.4000015258789
2005-11-16,1.1677058935165405,47.779998779296875,40.77000045776367,123.48999786376953,90.33999633789062
2005-11-17,1.1747982501983643,48.47999954223633,41.310001373291016,124.63999938964844,90.55999755859375
2005-11-18,1.1776067018508911,48.459999084472656,41.45000076293945,125.12999725341797,90.13999938964844
2005-11-21,1.1736950874328613,48.9900016784668,41.54999923706055,125.76000213623047,90.41000366210938
2005-11-22,1.181404709815979,49.31999969482422,41.70000076293945,126.30000305175781,90.52999877929688
2005-11-23,1.1808048486709595,49.150001525878906,41.79999923706055,127.02999877929688,90.18000030517578
2005-11-25,1.1724978685379028,49.41999816894531,41.88999938964844,127.12999725341797,90.51000213623047
2005-11-28,1.1850025653839111,49.7400016784668,41.540000915527344,126.2300033569336,90.95999908447266
2005-11-29,1.1768028736114502,49.79999923706055,41.34000015258789,126.08999633789062,90.0999984741211
2005-11-30,1.1804981231689453,49.099998474121094,41.2400016784668,125.41000366210938,90.0
2005-12-01,1.1742050647735596,50.16999816894531,42.0099983215332,126.69000244140625,89.47000122070312
2005-12-02,1.1718933582305908,50.31999969482422,42.11000061035156,126.8499984741211,89.5
2005-12-05,1.1787031888961792,50.779998779296875,41.79999923706055,126.58000183105469,89.0999984741211
2005-12-06,1.1798018217086792,50.88999938964844,41.939998626708984,126.81999969482422,90.01000213623047
2005-12-07,1.1717971563339233,51.31999969482422,41.86000061035156,126.08000183105469,89.66999816894531
2005-12-08,1.1813069581985474,51.900001525878906,41.560001373291016,126.0,90.25
2005-12-09,1.181404709815979,52.400001525878906,41.720001220703125,126.33000183105469,89.54000091552734
2005-12-12,1.1956002712249756,52.560001373291016,41.869998931884766,126.44999694824219,89.37000274658203
2005-12-13,1.1949001550674438,51.650001525878906,42.040000915527344,127.30999755859375,89.69999694824219
2005-12-14,1.1974040269851685,50.349998474121094,41.900001525878906,127.80999755859375,90.62000274658203
2005-12-15,1.1967018842697144,50.2400016784668,41.970001220703125,127.44000244140625,90.4000015258789
2005-12-16,1.2014031410217285,50.09000015258789,41.58000183105469,126.36000061035156,90.69999694824219
2005-12-19,1.2006964683532715,50.220001220703125,40.91999816894531,125.70999908447266,90.79000091552734
2005-12-20,1.1874933242797852,49.040000915527344,40.95000076293945,125.83000183105469,90.68000030517578
2005-12-21,1.1834039688110352,49.369998931884766,41.130001068115234,126.02999877929688,90.5199966430664
2005-12-22,1.187295913696289,50.13999938964844,41.400001525878906,126.69000244140625,91.23999786376953
2005-12-23,1.187197208404541,50.119998931884766,41.400001525878906,126.76000213623047,91.80000305175781
2005-12-27,1.1856067180633545,50.63999938964844,41.040000915527344,125.47000122070312,92.55000305175781
2005-12-28,1.184805989265442,51.470001220703125,40.9900016784668,125.75,91.91000366210938
2005-12-29,1.1850025653839111,51.470001220703125,40.720001220703125,125.19000244140625,92.11000061035156
2005-12-30,1.184104561805725,51.58000183105469,40.40999984741211,124.51000213623047,91.9000015258789
2006-01-03,1.2032970190048218,53.119998931884766,41.310001373291016,126.69999694824219,91.77999877929688
2006-01-04,1.2111963033676147,53.29999923706055,41.7400016784668,127.30000305175781,92.0
2006-01-05,1.2106977701187134,52.34000015258789,41.91999816894531,127.37999725341797,91.88999938964844
2006-01-06,1.2154065370559692,53.720001220703125,42.68000030517578,128.44000244140625,91.72000122070312
2006-01-09,1.207496166229248,54.599998474121094,42.849998474121094,128.77000427246094,91.77999877929688
2006-01-10,1.2064036130905151,54.060001373291016,42.880001068115234,128.89999389648438,91.04000091552734
2006-01-11,1.2139016389846802,54.529998779296875,43.209999084472656,129.30999755859375,90.88999938964844
2006-01-12,1.2045000791549683,54.43000030517578,43.0,128.8000030517578,91.5
2006-01-13,1.2142995595932007,55.439998626708984,42.97999954223633,128.67999267578125,92.02999877929688
2006-01-17,1.2108443975448608,55.2599983215332,42.70000076293945,128.3300018310547,92.44000244140625
2006-01-18,1.210800290107727,54.06999969482422,42.209999084472656,127.81999969482422,92.41000366210938
2006-01-19,1.2091021537780762,55.59000015258789,42.52000045776367,128.30999755859375,92.13999938964844
2006-01-20,1.2136069536209106,55.20000076293945,41.25,125.97000122070312,92.37999725341797
2006-01-23,1.2304056882858276,55.77000045776367,41.2599983215332,126.41999816894531,92.3499984741211
2006-01-24,1.2264971733093262,55.72999954223633,41.439998626708984,126.55000305175781,91.9000015258789
2006-01-25,1.2244998216629028,56.13999938964844,41.2599983215332,126.66000366210938,90.9000015258789
2006-01-26,1.2214934825897217,55.880001068115234,41.54999923706055,127.36000061035156,90.51000213623047
2006-01-27,1.2093945741653442,55.630001068115234,42.11000061035156,128.5399932861328,90.51000213623047
2006-01-30,1.208605170249939,56.68000030517578,42.189998626708984,128.44000244140625,90.41999816894531
2006-01-31,1.2148454189300537,56.70000076293945,42.0,127.5,90.66999816894531
2006-02-01,1.2066947221755981,56.70000076293945,42.150001525878906,128.38999938964844,90.04000091552734
2006-02-02,1.208400845527649,56.97999954223633,41.43000030517578,126.9000015258789,90.20999908447266
2006-02-03,1.2027037143707275,56.5,40.91999816894531,126.2699966430664,90.8499984741211
2006-02-06,1.196300983428955,56.720001220703125,40.810001373291016,126.5999984741211,91.02999877929688
2006-02-07,1.1992995738983154,54.599998474121094,40.630001068115234,125.4800033569336,90.5999984741211
2006-02-08,1.19650137424469,54.83000183105469,41.099998474121094,126.62000274658203,90.38999938964844
2006-02-09,1.1994003057479858,56.18000030517578,40.709999084472656,126.41000366210938,90.80000305175781
2006-02-10,1.19070303440094,54.790000915527344,40.959999084472656,126.63999938964844,90.30000305175781
2006-02-13,1.1911994218826294,53.720001220703125,40.4900016784668,126.41000366210938,90.30999755859375
2006-02-14,1.1915968656539917,54.4900016784668,40.900001525878906,127.75,89.98999786376953
2006-02-15,1.1885942220687866,53.7599983215332,41.15999984741211,128.1999969482422,90.20999908447266
2006-02-16,1.19070303440094,54.52000045776367,41.540000915527344,129.16000366210938,90.2300033569336
2006-02-17,1.1942009925842285,54.959999084472656,41.209999084472656,128.80999755859375,90.94999694824219
2006-02-21,1.191994547843933,55.119998931884766,40.75,128.49000549316406,90.80000305175781
2006-02-22,1.1915968656539917,55.34000015258789,41.2599983215332,129.27000427246094,91.41999816894531
2006-02-23,1.1921935081481934,54.63999938964844,41.150001525878906,129.0800018310547,91.19000244140625
2006-02-24,1.1878036260604858,55.63999938964844,41.2599983215332,129.41000366210938,91.05000305175781
2006-02-27,1.1850025653839111,55.220001220703125,41.720001220703125,129.4600067138672,90.9000015258789
2006-02-28,1.1930042505264282,56.06999969482422,41.099998474121094,128.22999572753906,91.3499984741211
2006-03-01,1.191994547843933,56.099998474121094,41.65999984741211,129.3699951171875,90.4800033569336
2006-03-02,1.203905463218689,56.7400016784668,41.689998626708984,129.36000061035156,89.8499984741211
2006-03-03,1.204601526260376,56.279998779296875,41.45000076293945,128.75999450683594,89.33000183105469
2006-03-06,1.2016053199768066,55.22999954223633,41.09000015258789,128.1699981689453,88.55000305175781
2006-03-07,1.1890040636062622,54.95000076293945,40.849998474121094,127.97000122070312,88.61000061035156
2006-03-08,1.1927053928375244,53.970001220703125,40.869998931884766,128.24000549316406,88.58000183105469
